company,job_tittle,role_family,experiance,exp_min,exp_mid,exp_max,exp_bucket,location,primary_city,metro,location_level,salary,salary_clean,salary_min,salary_mid,salary_max,salary_bucket,required_skill,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_machine_learning,has_pandas,has_numpy,has_spark,has_aws,has_statistics,job_detail
tcs,full stack developer,full stack developer,5-10,5,7.5,10,mid (6–8),"hyderabad, chennai",hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['core java', 'spring mvc', 'css', 'javascript', 'html', 'web services']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Full Stack Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization, Any Graduate']"
infosys,software development,software development,5-10,5,7.5,10,mid (6–8),"hyderabad, pune, bengaluru",hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['hibernate', 'spring boot', 'microservices', 'java', 'spring mvc', 'j2ee']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', '', '', '', '', '', '']"
accenture,back end developer,back end developer,2-5,2,3.5,5,junior (3–5),hyderabad,hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['apex', 'sales force development', 'salesforce', 'visualforce', 'software testing', 'web services', 'application development']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Back End Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,back end developer,back end developer,2-5,2,3.5,5,junior (3–5),hyderabad,hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['apex', 'sales force development', 'visualforce', 'application development', 'salesforce']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Back End Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
edgeverve systems,software development,software development,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['unix', 'c++', 'design patterns', 'linux', 'rdbms', 'debugging', 'scripting', 'agile methodology', 'python']",1,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate, MCA in Any Specialization, M.Tech in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
,back end developer,back end developer,2-5,2,3.5,5,junior (3–5),pune,pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['apex', 'sales force development', 'salesforce', 'visualforce', 'software testing', 'web services', 'application development']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Back End Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
infosys,software development,software development,5-10,5,7.5,10,mid (6–8),"ahmedabad, chennai, bengaluru",ahmedabad,ahmedabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['java', 'hibernate', 'spring mvc', 'j2ee', 'spring boot', 'microservices']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: BCA in Any Specialization, B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization']"
infosys,software development,software development,5-10,5,7.5,10,mid (6–8),"kolkata, hyderabad, bengaluru",kolkata,kolkata,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['java', 'hibernate', 'spring mvc', 'j2ee', 'spring boot', 'microservices']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization, BCA in Any Specialization']"
infosys,software development,software development,5-10,5,7.5,10,mid (6–8),"kolkata, chennai, bengaluru",kolkata,kolkata,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['java', 'hibernate', 'spring mvc', 'j2ee', 'spring boot', 'microservices']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization, BCA in Any Specialization']"
ust,release engineer,release engineer,5-7,5,6.0,7,mid (6–8),thiruvananthapuram,thiruvananthapuram,thiruvananthapuram,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['cd', 'continuous integration', 'release management', 'software development', 'release', 'change management', 'coordination', 'software development life cycle', 'git', 'servicenow', 'stakeholder management', 'devops', 'software engineering', 'agile', 'sdlc', 'communication skills', 'deployment', 'jira']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Release Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: DevOps', 'UG: Any Graduate']"
exavalu,software development,software development,4-9,4,6.5,9,mid (6–8),"kolkata, chennai, bengaluru",kolkata,kolkata,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['api', 'python']",1,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: Any Graduate']"
kunal impex,application engineer,application engineer,3-8,3,5.5,8,mid (6–8),ahmedabad,ahmedabad,ahmedabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['software development', 'ux', 'application design', 'plc', 'user interface designing', 'application engineering', 'wireframing', 'photoshop', 'engineering', 'prototype', 'autocad', 'design engineering', 'sales', 'technical support', 'solid works', 'debugging', 'html', 'communication skills']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Application Engineer', 'Industry Type: Retail', 'Department: Production, Manufacturing & Engineering', 'Employment Type: Full Time, Permanent', 'Role Category: Engineering', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,back end developer,back end developer,2-5,2,3.5,5,junior (3–5),hyderabad,hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['apex', 'sales force development', 'visualforce', 'software testing', 'web services', 'application development', 'salesforce']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Back End Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
unknown company,software development,software development,3-8,3,5.5,8,mid (6–8),"mumbai, mumbai suburban, vasai, thane, navi mumbai, virar, dombivli, mumbai",mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['css', 'database', 'javascript', 'html', 'sql', 'c#', 'java', 'vb script', 'powershell']",0,1,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: BCA in Any Specialization, B.Tech/B.E. in Computers, B.Sc in Computers']"
infosys,software development,software development,5-10,5,7.5,10,mid (6–8),"hyderabad, chennai, bengaluru",hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['c#', '.net', 'asp.net']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: BCA in Any Specialization, B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization', 'PG: MS/M.Sc(Science) in Any Specialization, MCA in Any Specialization, M.Tech in Any Specialization']"
infosys,software development,software development,5-10,5,7.5,10,mid (6–8),"hyderabad, chennai, bengaluru",hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['c#', '.net', 'asp.net']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Sc in Any Specialization, BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: M.Tech in Any Specialization, MCA in Any Specialization, MS/M.Sc(Science) in Any Specialization']"
cashfree payments,mobile,mobile,2-5,2,3.5,5,junior (3–5),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['computer science', 'mobile application development', 'version control', 'mentor', 'swift', 'ios development', 'mobile applications', 'technical support', 'android', 'technical documentation']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Mobile / App Developer', 'Industry Type: FinTech / Payments', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: Any Graduate', 'PG: Any Postgraduate']"
freyr,automation test engineer,automation test engineer,4-8,4,6.0,8,mid (6–8),hyderabad,hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['automation testing', 'jmeter', 'software development life cycle', 'selenium', 'api testing', 'software development', 'performance testing', 'ui', 'devops', 'penetration testing', 'software quality assurance', 'agile', 'sdlc']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Automation Test Engineer', 'Industry Type: Analytics / KPO / Research', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
vision techno services,quality assurance and testing,quality assurance and testing,2-4,2,3.0,4,junior (3–5),mallapur,mallapur,mallapur,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['software development', 'software testing', 'automation testing', 'test cases', 'manual testing', 'engineering', 'quality assurance engineering', 'assurance', 'testing tools', 'quality standards', 'quality assurance', 'troubleshooting', 'testing methodologies', 'communication skills']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Quality Assurance and Testing - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
infosys,software development,software development,3-6,3,4.5,6,junior (3–5),"hyderabad, chennai, bengaluru",hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['java', 'hibernate', 'spring boot']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Software Development - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Sc in Any Specialization, BCA in Computers, B.Tech/B.E. in Any Specialization', 'PG: MCA in Computers, MS/M.Sc(Science) in Any Specialization, M.Tech in Any Specialization']"
kalkey,quality assurance and testing,quality assurance and testing,2-5,2,3.5,5,junior (3–5),kolkata,kolkata,kolkata,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['software development', 'software testing', 'automation testing', 'test cases', 'manual testing', 'engineering', 'quality assurance engineering', 'assurance', 'testing tools', 'quality standards', 'quality assurance', 'troubleshooting', 'testing methodologies', 'communication skills']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Quality Assurance and Testing - Other', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
hivekra,embedded systems engineer,embedded systems engineer,2-5,2,3.5,5,junior (3–5),surat,surat,surat,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['computer science', 'social media marketing', 'c++', 'debugging', 'consulting', 'schema', 'embedded software development', 'software solutions', 'embedded software', 'recruitment']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Embedded Systems Engineer', 'Industry Type: Software Product', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: Any Graduate', 'PG: Any Postgraduate']"
strategy,blockchain quality assurance engineer,blockchain quality assurance engineer,1-2,1,1.5,2,entry (0–2),mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['computer science', 'product quality', 'test scripts', 'gcp', 'analytical', 'postgresql', 'software development life cycle', 'software quality', 'operations', 'python']",1,1,0,0,0,0,0,0,0,0,0,"['Role: Blockchain Quality Assurance Engineer', 'Industry Type: Internet', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: Any Graduate', 'PG: Any Postgraduate']"
infosys,front end developer,front end developer,2-6,2,4.0,6,junior (3–5),"hyderabad, pune, bengaluru",hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['linq', 'ado.net', '.net', 'asp.net', 'asp.net mvc']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Front End Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: BCA in Any Specialization, B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization, Diploma in Any Specialization']"
amgen inc,release engineer,release engineer,8-13,8,10.5,13,senior (9–12),hyderabad,hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['project management', 'devops', 'agile methodology', 'jira', 'screening', 'confluence', 'software development', 'automation testing', 'program management', 'sourcing', 'java', 'product management', 'recruitment', 'kanban', 'scrum', 'agile', 'csm']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Release Engineer', 'Industry Type: Pharmaceutical & Life Sciences', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: DevOps', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
ajcon global services ltd,business development manager,business development manager,2-6,2,4.0,6,junior (3–5),mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['area sales management', 'software development', 'market development', 'channel sales', 'business development', 'sales', 'sales and marketing', 'marketing', 'channel development', 'channel management', 'key account management', 'leadership', 'development management', 'scrum', 'agile']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Business Development Manager (BDM)', 'Industry Type: FinTech / Payments', 'Department: Sales & Business Development', 'Employment Type: Full Time, Permanent', 'Role Category: BD / Pre Sales', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ibm,full stack developer,full stack developer,3-5,3,4.0,5,junior (3–5),navi mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['jsp', 'java', 'servlets', 'multithreading', 'serialization', 'memory management', 'collections', 'design patterns', 'construction', 'synchronization']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Full Stack Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
arukus technologies,back end developer,back end developer,3-6,3,4.5,6,junior (3–5),kolkata,kolkata,kolkata,city,3.5-6 Lacs P.A.,3.5-6 lacs,3.5,4.75,6.0,3-6 LPA,"['mysql', 'api', 'laravel', 'web development', 'core php']",0,1,0,0,0,0,0,0,0,0,0,"['Role: Back End Developer', 'Industry Type: Software Product', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: BCA in Any Specialization, B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization']"
accenture,back end developer,back end developer,2-5,2,3.5,5,junior (3–5),nagpur,nagpur,nagpur,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,"['apex', 'sales force development', 'salesforce', 'visualforce', 'software testing', 'web services', 'application development']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Back End Developer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
